"product_id","category","sub_category","product_name"
OFF-FA-10003496,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes"
FUR-FU-10001915,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black"
OFF-SU-10002911,Office Supplies,Supplies,"Acme Scissors, Serrated"
OFF-AR-10002833,Office Supplies,Art,Newell 322
FUR-TA-10003929,Furniture,Tables,"Hon Computer Table, Fully Assembled"
OFF-LA-10004877,Office Supplies,Labels,"Avery File Folder Labels, Laser Printer Compatible"
TEC-ENE-10000235,Technology,Accessories,"Enermax Mouse, Programmable"
OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial"
OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial"
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional"
OFF-SU-10003456,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip"
OFF-LA-10003223,Office Supplies,Labels,Avery 508
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
TEC-BEL-10002106,Technology,Accessories,"Belkin Memory Card, Bluetooth"
OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11"
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
FUR-CH-10000690,Furniture,Chairs,"Novimex Bag Chairs, Black"
FUR-CH-10002410,Furniture,Chairs,"Office Star Rocking Chair, Red"
OFF-PA-10000317,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium"
TEC-PH-10004915,Technology,Phones,"Nokia Speaker Phone, Cordless"
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
OFF-STO-10002857,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack"
OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase"
FUR-TA-10004005,Furniture,Tables,"Bevis Coffee Table, Rectangular"
OFF-ST-10004341,Office Supplies,Storage,"Tenex File Cart, Single Width"
OFF-FA-10004310,Office Supplies,Fasteners,"Advantus Staples, 12 Pack"
TEC-CO-10004154,Technology,Copiers,"Canon Copy Machine, Digital"
OFF-LA-10000767,Office Supplies,Labels,"Hon Legal Exhibit Labels, Laser Printer Compatible"
FUR-HON-10001776,Furniture,Chairs,"Hon Bag Chairs, Red"
OFF-AR-10002144,Office Supplies,Art,"Stanley Pens, Blue"
OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
FUR-BAR-10003576,Furniture,Tables,"Barricks Training Table, with Bottom Storage"
OFF-LA-10003610,Office Supplies,Labels,"Avery Removable Labels, 5000 Label Set"
TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B
FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID"
OFF-LA-10003148,Office Supplies,Labels,Avery 51
FUR-TA-10001558,Furniture,Tables,"Barricks Training Table, Rectangular"
FUR-BO-10004679,Furniture,Bookcases,"Safco Library with Doors, Pine"
TEC-CO-10002242,Technology,Copiers,"Brother Fax and Copier, Color"
TEC-CO-10002110,Technology,Copiers,"Brother Personal Copier, Color"
FUR-BO-10003991,Furniture,Bookcases,"Bush Classic Bookcase, Traditional"
OFF-SU-10001412,Office Supplies,Supplies,"Fiskars Scissors, High Speed"
OFF-SU-10002709,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip"
OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
TEC-AC-10004849,Technology,Accessories,"SanDisk Router, Programmable"
FUR-OFF-10004495,Furniture,Chairs,"Office Star Swivel Stool, Black"
OFF-BI-10002533,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy"
OFF-EN-10000075,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint"
TEC-MA-10003624,Technology,Machines,"StarTech Inkjet, Wireless"
TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID"
OFF-AR-10004990,Office Supplies,Art,"Boston Highlighters, Blue"
OFF-SU-10001879,Office Supplies,Supplies,"Acme Trimmer, High Speed"
OFF-FA-10003530,Office Supplies,Fasteners,"OIC Clamps, Bulk Pack"
FUR-TA-10001531,Furniture,Tables,"Lesro Training Table, Adjustable Height"
OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical"
OFF-PA-10000167,Office Supplies,Paper,Xerox 1925
FUR-FU-10001890,Furniture,Furnishings,"Eldon Clock, Durable"
FUR-CH-10002045,Furniture,Chairs,"SAFCO Bag Chairs, Red"
FUR-TA-10002523,Furniture,Tables,"Barricks Training Table, Rectangular"
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
OFF-SU-10001813,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip"
OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
OFF-GLO-10002982,Office Supplies,Envelopes,"GlobeWeis Mailers, Set of 50"
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils
OFF-SU-10001762,Office Supplies,Supplies,"Stiletto Shears, Easy Grip"
OFF-ST-10001534,Office Supplies,Storage,"Smead Folders, Industrial"
OFF-BI-10004597,Office Supplies,Binders,"Avery Binding Machine, Durable"
OFF-AP-10000179,Office Supplies,Appliances,"Breville Refrigerator, Red"
OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File
OFF-FA-10000740,Office Supplies,Fasteners,"Accos Staples, Bulk Pack"
TEC-CIS-10000436,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
FUR-TA-10004653,Furniture,Tables,"Chromcraft Training Table, Rectangular"
TEC-AC-10001002,Technology,Accessories,"SanDisk Memory Card, USB"
OFF-PA-10002971,Office Supplies,Paper,"Eaton Memo Slips, Recycled"
OFF-AP-10002330,Office Supplies,Appliances,"Hamilton Beach Stove, Silver"
TEC-PH-10001917,Technology,Phones,"Motorola Speaker Phone, Full Size"
OFF-AP-10003275,Office Supplies,Appliances,"KitchenAid Microwave, Silver"
OFF-BI-10000769,Office Supplies,Binders,"Ibico Binder Covers, Clear"
OFF-AR-10003651,Office Supplies,Art,"Sanford Pens, Easy-Erase"
OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable"
OFF-AR-10000588,Office Supplies,Art,Newell 345
FUR-CH-10002585,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black"
TEC-AC-10003873,Technology,Accessories,"Memorex Mouse, Programmable"
TEC-SHA-10004184,Technology,Copiers,"Sharp Personal Copier, High-Speed"
OFF-GLO-10001567,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window"
OFF-ENE-10004866,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11"
TEC-PH-10004241,Technology,Phones,"Cisco Headset, Cordless"
OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip"
OFF-AP-10000604,Office Supplies,Appliances,"Breville Microwave, Silver"
OFF-PA-10003405,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
OFF-LA-10003505,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible"
OFF-SU-10002849,Office Supplies,Supplies,"Kleencut Ruler, Serrated"
OFF-BI-10002628,Office Supplies,Binders,"Avery 3-Hole Punch, Economy"
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer
OFF-SU-10001657,Office Supplies,Supplies,"Acme Box Cutter, High Speed"
TEC-LOG-10001123,Technology,Accessories,"Logitech Memory Card, Bluetooth"
OFF-FA-10001026,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes"
OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers
OFF-LA-10004122,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible"
OFF-GLO-10004430,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled"
OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
TEC-CO-10000794,Technology,Copiers,"Hewlett Wireless Fax, High-Speed"
FUR-NOV-10000323,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable"
OFF-SU-10002414,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip"
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
FUR-FU-10002655,Furniture,Furnishings,"Deflect-O Door Stop, Black"
TEC-PH-10002816,Technology,Phones,"Samsung Signal Booster, Cordless"
OFF-AR-10001570,Office Supplies,Art,"Sanford Canvas, Water Color"
TEC-KON-10003077,Technology,Machines,"Konica Calculator, Wireless"
TEC-PH-10003994,Technology,Phones,"Apple Office Telephone, Full Size"
FUR-BO-10004504,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile"
TEC-AC-10004620,Technology,Accessories,"Belkin Flash Drive, USB"
OFF-EN-10004181,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled"
TEC-PH-10002658,Technology,Phones,"Apple Signal Booster, with Caller ID"
OFF-ELD-10000967,Office Supplies,Storage,"Eldon Folders, Industrial"
TEC-MA-10001335,Technology,Machines,"Epson Printer, Durable"
OFF-AP-10004869,Office Supplies,Appliances,"KitchenAid Toaster, White"
OFF-EN-10004938,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50"
FUR-BO-10000895,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine"
OFF-AR-10002811,Office Supplies,Art,"Stanley Pens, Water Color"
FUR-BO-10001147,Furniture,Bookcases,"Bush Floating Shelf Set, Metal"
FUR-BO-10001405,Furniture,Bookcases,"Bush Stackable Bookrack, Pine"
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
OFF-AR-10000125,Office Supplies,Art,"Boston Pens, Fluorescent"
OFF-JIF-10000165,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled"
TEC-AC-10001611,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth"
OFF-PA-10000308,Office Supplies,Paper,Xerox 1901
OFF-LA-10003141,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible"
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11"""
OFF-AP-10001876,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver"
OFF-LA-10002225,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set"
OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
FUR-FU-10003500,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack"
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size"
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
OFF-PA-10000863,Office Supplies,Paper,"Enermax Parchment Paper, Recycled"
OFF-ST-10001799,Office Supplies,Storage,"Fellowes Box, Single Width"
TEC-PH-10003762,Technology,Phones,"Motorola Smart Phone, Full Size"
TEC-MEM-10000263,Technology,Accessories,"Memorex Flash Drive, Programmable"
OFF-LA-10003233,Office Supplies,Labels,"Avery Removable Labels, Alphabetical"
FUR-FU-10000142,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic"
OFF-AR-10003557,Office Supplies,Art,"Boston Highlighters, Easy-Erase"
OFF-EN-10000428,Office Supplies,Envelopes,"Cameo Clasp Envelope, with clear poly window"
FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
OFF-BI-10004120,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable"
FUR-TA-10001740,Furniture,Tables,"Barricks Conference Table, Adjustable Height"
OFF-FA-10004665,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal"
OFF-PA-10004673,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11"
OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy"
OFF-FA-10001072,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack"
OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent"
OFF-SU-10002961,Office Supplies,Supplies,"Kleencut Ruler, Serrated"
OFF-OIC-10004810,Office Supplies,Fasteners,"OIC Paper Clips, Metal"
OFF-BI-10000501,Office Supplies,Binders,"Cardinal Binder, Durable"
OFF-SU-10003651,Office Supplies,Supplies,"Elite Ruler, Serrated"
OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
TEC-AC-10002670,Technology,Accessories,"Logitech Mouse, Erganomic"
OFF-AP-10001567,Office Supplies,Appliances,"Breville Blender, White"
OFF-BI-10000397,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable"
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
OFF-LA-10001026,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set"
OFF-GLO-10000617,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled"
OFF-FA-10003399,Office Supplies,Fasteners,"Accos Paper Clips, Metal"
OFF-ROG-10001418,Office Supplies,Storage,"Rogers Trays, Wire Frame"
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
TEC-PH-10004760,Technology,Phones,"Samsung Office Telephone, with Caller ID"
FUR-BO-10001067,Furniture,Bookcases,"Bush Stackable Bookrack, Pine"
TEC-PH-10002068,Technology,Phones,"Apple Office Telephone, with Caller ID"
FUR-FU-10003804,Furniture,Furnishings,"Rubbermaid Frame, Durable"
OFF-FA-10003144,Office Supplies,Fasteners,"Stockwell Clamps, Metal"
OFF-HAR-10001913,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible"
FUR-TA-10002833,Furniture,Tables,"Lesro Training Table, Rectangular"
FUR-BO-10001507,Furniture,Bookcases,"Ikea Library with Doors, Traditional"
TEC-AC-10004704,Technology,Accessories,"Logitech Numeric Keypad, Bluetooth"
FUR-FU-10002698,Furniture,Furnishings,"Deflect-O Clock, Erganomic"
OFF-SU-10002227,Office Supplies,Supplies,"Elite Letter Opener, High Speed"
OFF-SU-10004497,Office Supplies,Supplies,"Elite Scissors, Serrated"
OFF-XER-10003600,Office Supplies,Paper,"Xerox Memo Slips, Multicolor"
OFF-FA-10002964,Office Supplies,Fasteners,"Accos Clamps, 12 Pack"
OFF-ELD-10001293,Office Supplies,Storage,"Eldon Box, Wire Frame"
OFF-LA-10000073,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set"
TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer
FUR-CH-10002033,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable"
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
TEC-PH-10000309,Technology,Phones,"Motorola Audio Dock, with Caller ID"
OFF-SAN-10002015,Office Supplies,Art,"Sanford Pens, Water Color"
OFF-AR-10000833,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color"
OFF-FA-10003034,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack"
OFF-HOO-10000318,Office Supplies,Appliances,"Hoover Microwave, Silver"
TEC-AC-10001831,Technology,Accessories,"Memorex Keyboard, Bluetooth"
FUR-CH-10002344,Furniture,Chairs,"Novimex Rocking Chair, Adjustable"
FUR-FU-10004288,Furniture,Furnishings,"Eldon Frame, Duo Pack"
OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial"
OFF-BI-10003779,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable"
FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black"
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
FUR-FU-10002598,Furniture,Furnishings,"Tenex Photo Frame, Durable"
FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile"
OFF-EN-10000127,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window"
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
OFF-LA-10001383,Office Supplies,Labels,"Smead Shipping Labels, Adjustable"
TEC-CO-10001450,Technology,Copiers,"Canon Personal Copier, High-Speed"
OFF-FEL-10002658,Office Supplies,Storage,"Fellowes Shelving, Wire Frame"
OFF-SU-10003973,Office Supplies,Supplies,"Elite Trimmer, Easy Grip"
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner
TEC-CO-10003694,Technology,Copiers,"Brother Wireless Fax, Color"
TEC-PH-10001750,Technology,Phones,Samsung Rugby III
OFF-SU-10004662,Office Supplies,Supplies,"Elite Scissors, Serrated"
OFF-STO-10000924,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal"
OFF-AR-10000184,Office Supplies,Art,"Boston Pencil Sharpener, Water Color"
OFF-AP-10004569,Office Supplies,Appliances,"Hoover Coffee Grinder, Red"
FUR-FU-10003012,Furniture,Furnishings,"Rubbermaid Stacking Tray, Durable"
OFF-SU-10004791,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip"
OFF-SU-10001808,Office Supplies,Supplies,"Elite Shears, High Speed"
OFF-SU-10003371,Office Supplies,Supplies,"Elite Shears, Serrated"
FUR-CH-10001553,Furniture,Chairs,"Hon Bag Chairs, Adjustable"
OFF-KRA-10004624,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50"
TEC-CO-10002788,Technology,Copiers,"Hewlett Personal Copier, Digital"
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders
OFF-ROG-10001340,Office Supplies,Storage,"Rogers File Cart, Industrial"
OFF-BI-10001685,Office Supplies,Binders,"Avery Index Tab, Durable"
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
OFF-AR-10001473,Office Supplies,Art,Newell 313
OFF-AR-10001955,Office Supplies,Art,Newell 319
FUR-FU-10004049,Furniture,Furnishings,"Eldon Light Bulb, Erganomic"
OFF-ST-10003470,Office Supplies,Storage,"Rogers Folders, Industrial"
OFF-BI-10002881,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy"
OFF-BI-10002061,Office Supplies,Binders,"Ibico Binder, Recycled"
FUR-CH-10002209,Furniture,Chairs,"Novimex Chairmat, Red"
OFF-EN-10003933,Office Supplies,Envelopes,"Kraft Manila Envelope, Security-Tint"
OFF-LA-10003295,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Alphabetical"
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
TEC-MA-10002226,Technology,Machines,"Epson Phone, Red"
TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
TEC-AC-10001352,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth"
OFF-AP-10002960,Office Supplies,Appliances,"Hamilton Beach Toaster, Black"
TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
OFF-EN-10004870,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint"
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
TEC-PH-10000824,Technology,Phones,"Cisco Office Telephone, Full Size"
OFF-EN-10002808,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
OFF-AR-10001659,Office Supplies,Art,"Boston Markers, Blue"
OFF-BI-10004685,Office Supplies,Binders,"Acco Binder, Economy"
OFF-EN-10003632,Office Supplies,Envelopes,"Jiffy Mailers, Recycled"
OFF-FA-10004754,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack"
OFF-JIF-10003115,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled"
TEC-PH-10000026,Technology,Phones,"Nokia Office Telephone, Cordless"
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
TEC-HP -10001426,Technology,Copiers,"HP Personal Copier, Color"
TEC-PH-10001574,Technology,Phones,"Nokia Audio Dock, Cordless"
OFF-JIF-10004777,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled"
TEC-MA-10002459,Technology,Machines,"StarTech Printer, White"
FUR-BO-10001165,Furniture,Bookcases,"Bush Library with Doors, Mobile"
OFF-GRE-10000216,Office Supplies,Paper,"Green Bar Note Cards, Premium"
OFF-FIS-10002661,Office Supplies,Supplies,"Fiskars Shears, Steel"
OFF-BI-10004121,Office Supplies,Binders,"Avery Index Tab, Durable"
OFF-AP-10003400,Office Supplies,Appliances,"Hamilton Beach Toaster, Black"
TEC-AC-10001995,Technology,Accessories,"Logitech Router, USB"
OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
OFF-ST-10003020,Office Supplies,Storage,"Tenex Lockers, Industrial"
FUR-CH-10000527,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable"
FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red"
OFF-FA-10003161,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes"
FUR-FU-10001760,Furniture,Furnishings,"Tenex Light Bulb, Black"
